review_num,title,stars,text
921,Got it for Christmas from my son.,5,"He is 16 and we watched it 3 times already and laugh all the way through it. If you get this type of humor, then you will want to watch it over and over again. I don't usually watch a movie over and over, but recycle them every few years. There is just something really funny about this movie. Maybe because even the cool kids are total dweebs, and no one seems to notice how weird they all are."
922,Watched It Many Times.,5,This was a funny comedy and humor is hard to create. All the actors came through in being believeable. I would recommentd this to friends who need a laugh.
923,Movie,3,I gave this as a gift and have not seen it. The recipient has told me that he liked it very much.
924,Love it,5,"I actually ordered this for my 15 year old son, I saw the movie when it initially came out. Its so stupid its funny."
925,"OMG, Instant Cult Classic",5,"For those of you who haven't seen this movie, you have to.  Don't judge a video by its cover or poster.  This movie is so strange and quirky that you can't help but ROTFLAO!!! :)"
926,OMG dont waste your money this movie is horriable,1,What a bad movie.  Wouldn't even recommend to my worse enemy.  Bad. Bad.  Not sure why any studio fund this
927,Favorite movie,5,"I find this movie absolutely Hilarious!  The caracters are all so odd and funny, that it makes the rest of us feel normal!"
928,Slow and ridiculous - Not worth the time it took to watch even half of it!,1,Slow and ridiculous - The acting was horrid! I would never waste the time to watch it again or recommend it to anyone.
929,love this,5,"It's great and has really interesting extras including, cast narratives version that is hilarious, actual auditions for the parts of the main characters. Extras about John header such as outtakes, PELUCA the film short that spawned all this! Much more too much to mention! Your wildest dreams will come true!"
930,Best movie ever,5,Our family loves this movie - Gosh!  We have watched it multiple times and have it mostly memorized.  It has applications to all parts of our lives.  We can use the phrases where ever we go!My daughter wants a Liger.
931,FREAKIN IDIOT!!!!!!!,5,"man this movie is hilarious, my favorite parts in the movie are napoleon dynamite drawing a picture to his date to go to the dance and he draws her really funny, give me some tots napoleon, no get your own, and uncle Rico is hilarious. and don't forget to vote for pedro"
932,Unique and funny,5,This movie is quirky fun.  It's one of those movies that gets better the second and third watching.  A must for any movie library.
933,Daughter very happy!,5,Purchased for my daughter for Christmas - very happy! She's always liked the movie and wanted her own copy. Great deal.
934,Doesn't hold up.,3,I watched this in the movie theater and probably a dozen times on DVD shortly after it came out on video.I hadn't seen it for probably 6 years and decided to buy it.It doesn't hold up.
935,Don't waste your money with movie mars,1,I have never been able to watch this movie. Movie mars sent a DVD that is only compatible for other countries.
936,Funny baby!!,5,This movie is as cool as hell! I love every part of this movie! The whole movie that is spot on funny! Everyone should have this movie in your collection!
937,My experiences with Napoleon Dynamite.,5,"I live in Preston, Idaho and I am a neighbor to Jared Hess. I watched the filming of this movie during the month of July the summer it was filmed in Preston. My grandson attended most of the filming hoping to be seen in the movie. He is in quite a few scenes. A couple of days before the last day of filming I was invited to be the secretary in the high school scene. (a job I held for 17 years). It has been a fun experience especially when we travel and people find out we were in the movie.  If they like the movie, we tell them we were in it. If they didn't like it we just move on. Their loss! When I say ""we"", my husband was with me in the wedding scene and the other person I travel a lot with is the teacher who tells Napoleon on the stage that he needs a skit. Anyway it has been a great adventure. I live across the street from the Llama, Tina and we have had a lot of people stop in to talk about the movie. Lyle, the man who killed the cow lives less that a mile away and I still take family and friends to meet him. Most of the pranks and etc. were actual experiences that took place in Jared's family with his five brothers."
938,One of the best movies from this generation!,5,CLASSIC! This is one of my all time favorite movies. I love the simplicity of it and the entire story. It's just one of those movies that you can watch over and over again.
939,"""BUY IT YOU IDIOT, GAWD!!!""",5,"""This movie is awesome, the movie it, its incredible, so that means you should totally go and but it!""  Sincerely,  -Napoleon Dynamite..."
940,Great classic,5,"Great classic movie, everything about the movie is funny.  Highly recommend to anyone who hasn't seen this one, it was seriously underrated when at the theaters."
941,A classic for the decade of the 2000's,5,"This is a new classic. We enjoy it as a family (kids age 9 & 10 found humor in it) and there are so many memorable scenes/lines.My son chose the name ""Pedro"" for his nickname in Spanish class, and thankfully the teacher was in on the joke."
942,"A weird, weird movie.",3,"It's just a weird, weird movie. It's funny, but in an uncomfortable way. I knew kids like this in high school. Maybe I was one of these kids in high school. *shudders*"
943,Awkwardness overload (in a fun way!),4,"What a great movie!It's a classic that everyone should have. It's weird and really awkward, but that is the fun part about Napoleon Dynamite.It's not the typically bullied guy, It's Napoleon (and that's the only way I can describe him!)It is not necessary to have in blu ray, quality is the same as a DVD (in this movie), but for the price difference i think you should get de blu ray (as i did).Great gift for movie lovers!"
944,My new favorite movie!!,5,My new favorite movie!  Love the humor in this movie and see why it has become a cult favorite. so funny!
945,Wonderfully Funny.,5,"Great movie and an icon in its time.  Not for everyone, but I love it. This is a must see!!"
946,DVD with wrong country code will not play,1,"the movie is great, but this DVD is terrible because it was made for a different country code and will not play on a US DVD player--and that was not disclosed on the ad anywhere I could find."
947,A Favorite,5,This movie cracks me up everytime I watch it. It is a favorite to keep on the DVD rack. Watch at least once.
948,Vote for Pedro!,5,"It makes me laugh every time I watch it...  Lighthearted, no sex, no violence and doesn't need it.  Yes it is silly and stupid but that's on purpose.............Gosh!!!!"
949,What the hell was that!!!,1,What the hell was that!!!Watched a total of 10 min.....Don't spend 1 minute on this thing. Not worth it.
950,Best Movie Ever,5,This movie is the best movie I have ever seen! It's so hilarious! Just watch it ok? You will love it!
951,"Great cult following movie, a must own for fans",5,Who can't love this movie?  Its just beyond silly and the actual timeline just makes you wonder.  They seem to have internet access yet dress like they're in the 70's.  They have music from the early 90's.  Its just the kind of movie you can watch over and over.  The extra features were kinda nice.  Outtakes from certain scenes were interesting.
952,Nice,5,"A great movie you can watch with your kids! It is very clean. Well, Uncle is a little creepy but by today's standards it is clean."
953,Vote for Pedro,5,One of the best movies ever! Love it beyond funny great jokes seriously a great movie if you get the jokes!
954,Too much fun!!!,5,We love Napoleon Dynamite!!!!!  We have watched it several times since we got it. So silly it's funny.  Gotta have it!
955,movie,5,I gave this a high rating cause I love this moving! I would recommend this movie to every one that loves a good laugh!!
956,Different!,5,"This movie is so stupid that it goes back into the funny zone again. It's a different kind of movie and some will probably not like it. Unlike many movies these days, the whole family can watch this one. With a budget of around $400,000 it managed to make $40,000,000. They did something right."
957,funny,5,"We rented this movie to watch with our teenage girls. They enjoyed it very much, and we did too. It was family friendly which is a big plus. It was just a fun movie."
958,Awesome Movie,5,"Such a great movie - awkward, funny, touching - completely appropriate for the whole family.We've watched it several times."
959,It's Napolean Dynamite,2,"Maybe it's just me, but $4 seems like a bit much for a 24-hour rental. I expected it to be cheaper, especially as a Prime member."
960,GOSH!!!,5,"What can I say about the great Napoleon Dynamite? First off, you either love it or don't get it. If it is your first time watching it, I suggest watching it with people who love it, makes the film much more enjoyable. As for me, its sitting on my shelf next to airplane, white chicks, and other great comedy."
961,Great Movie,5,"Had seen this movie long ago and forgot how funny, and interesting it was. I was particularly interested in the town it was filmed in and watching the movie gave me a nice view of the location. Well worth viewing more than once.As far as streaming on Amazon. I was a bit dissappointed when I could not stream from my Ipad to my TV. So had to watch on my computer."
962,Rip off,1,The DVD didn't work. We used it in three different DVD players and an xbox and a ps3 and nothing extremely disappointed and feel ripped off. Won't be using Amazin again
963,Great movie,5,"Great for families, my 10 and 13 year old love it! Awesome one liners. A must watch comedy, very funny."
964,So Sweet,5,"Love this touching, funny (in a soft way), quirky movie.  I could watch the dance scene over and over again!"
965,Eat your Food Tina!!,5,This movie made me laugh so hard I nearly choked on my tots...seriously though it is one of the best movies ever ;)
966,Could be a classic,4,"If you like movies about kids in high school going through what kids in high school go through, but with a somewhat off beat twist to it, you just might like this movie.  It's not one of my favorites, but on the other hand, it was worth watching."
967,Very funny,5,"Had never seen it, it is laugh out loud funny. If you have not watched yet do yourself a favor and rent it."
968,Must see,5,"I imagine this is a cult movie, like rocky horror show. Very very entertaining. Watch it with some friends. Share it a lot. the world needs more laughs"
969,P--- Poor,1,"about 120 minutes i'll never get back, Oh more words required, Should have got drunk or done laundry or something else."
970,great silly humor,5,One great Movie For A Stressful Day. Does not Require Much Thinking So It Has Become One Of My Favorites.
971,Fun,4,Appreciate this film more after watching it with my 7yr old son. He loved it! His laugh made me enjoy it!
972,"So Ridiculous, and so true to life.",5,"The strong point of this movie is the intelligent portrayal of the absurd.  I kept finding myself saying, ""I know that guy!"""
973,Vote for Pedro!,5,Great movie! I would watch it over and over! I would recommend it to all of my friends and family!
974,Great,5,Came in original packaging brand new just like advertised.  Great movie and really cheap too.  I owuld recommend to friends.
975,must have,5,since the first time I watched this movie I have loved it. Watched it so many times and I can still watch it againand always laugh. Hands down a classic and definitely a must have for your collection.
976,"Orson Welles, Eat Your Heart Out",5,"Napoleon Dynamite is the Citizen Kane of nerd coming of age flicks. ""Yesssss."" is the new Rosebud. In 20 years, it will be recognized as the greatest Idaho film ever made."
977,Terrific!!!!,5,"Refreshingly unique and enjoyable!!!!!!Good acting. Enjoyable story line. Fun. Funny. Poignant. Re watchable. Non-traditional family with traditional dynamics, presented artfully. Laughed our asses off. Have watched several times. We're voting for Pedro ."
978,Classic,5,Yes. Very cool. Its a favorite in our home. Clasically funny and a great way to enjoy a boring afternoon.
979,So weird its funny--a cult classic,4,"This was a low budget movie I heard about but never wanted to see. My kids wanted to see and and I laughed so hard at just how odd it was that I watched a few more times. Offbeat, and fun"
980,Movie,5,I see it on TV and just had to own it on blu ray great movie funny to great blu ray transfer
981,Family favorite,4,Bought this DVD to replace the first one we bought because this is a family favorite movie. Arrived quickly and in perfect condition.
982,Too funny,4,"This movie kills me.Even at 40+ I find myself (and my kids, much younger) quoting lines.It's a classic."
983,funny,5,"this movie is great and always makes me smile. The extra features on the disk are funny.  Try watching this movie on a ""bad day""."
984,Funny!,5,This is a family favorite. Its Lighthearted humor. If you were a teen in the 80's this movie is for you!
985,Love this movie!,5,"The humor is off the wall, but it is very funny.  I recommend everyone give it a shot.  Two more words."
986,This is an amazing movie,5,I had to buy it on video. It never gets old. I'm really confused by all of the one star ratings. I cant believe there are people that dont get it.
987,Quirky,5,"You just want to keep watching ... Funny at times ... Definitely must try to watch it.  If you see it all the way through, keep watching through the credits!"
988,Five Stars,5,Funny movie.
989,Really?,1,Was the last of my friends to see this movie and I will have to ask what they liked about it.
990,Wish I Could Get My Time Back,1,Unbelievable.  First I want to know who read this script and thought it should be a movie.  Second I want to know why I wasted the time to watch it (though I didn't make it to the end).  There is nothing redeeming about this movie.  Nothing.
991,Freaking Sweet!,5,"Great movie. Looks even better in blu ray. Takes a few watches to fully appreciate, but it never gets old.Get your own tots!"
992,Not my generation,3,This movie was recommended by my 30-something children as being hilarious.  Being a 70-something parent I think we hit the ol' generation gap.  I guess it comes down to what you like.
993,dvd,5,I Got this for my teenage daughter. She loved it! So' this went over well! It got here on time and was in good condition too
994,Classic,4,This movie will be a classic right there with some of the other high school greats from the 80's!  Too funny.
995,Wonderfully funny,5,You either love it or hate it!!  I enjoy very dry humor/silly movies.  I laughed the whole time. Very funny
996,Humerous,4,Bought this for my dad for fathers day. He thinks its so funny and that's funnier than the movie itself. Great one liners. Everyone can relate to at least one part.
997,true classic,5,Our family loves this movie.  A definite must for the family DVD library!  It's one of those movies you can watch over and over and never tire of!
998,Let your GEEK SIDE SHINE...,5,"DVD was received as described, all items included.  I forgot this Special Edition included the Lunch Box or a scaled down version of a lunch box, a metal box just the same...  If you love this movie then you will love this Special Edition Bonus Package.  Excellent transaction, would do business again."
999,Good movie,5,"Maybe not for everyone's humor, but every time I watch it there is something new I catch. My kids, who grew up during this era, love the throw back items and ideas."
1000,"If you haven't seen it, you should",4,"I bought this a long time ago so sorry for the late rating.  If you haven't seen this flick, you should give it a whirl.  It's pretty funny.  I don't think it's one that anyone would watch over and over, every day but it is worth having in your library."
